language,query,medicine,intent
tulu,ಯಾರೆ Metformin ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Metformin,contraindications
tulu,Metformin ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Metformin,warnings
tulu,Metformin ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Metformin,warnings
tulu,Metformin ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Metformin,warnings
tulu,Metformin ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Metformin,interactions
tulu,Metformin ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Metformin,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Metformin ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Metformin,interactions
tulu,Metformin ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Metformin,dosage
tulu,Metformin ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Metformin,dosage
tulu,Metformin ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Metformin,dosage
tulu,Glipizide ದೆಂದ್?,Glipizide,medicine_info
tulu,Glipizide ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Glipizide,medicine_info
tulu,Glipizide ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Glipizide,medicine_info
tulu,Glipizide ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Glipizide,uses
tulu,Glipizide ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Glipizide,uses
tulu,Glipizide ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Glipizide,uses
tulu,Glipizide ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Glipizide,side_effects
tulu,Glipizide ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Glipizide,side_effects
tulu,Glipizide ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Glipizide,side_effects
tulu,Glipizide ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Glipizide,contraindications
tulu,Glipizide ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Glipizide,contraindications
tulu,ಯಾರೆ Glipizide ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Glipizide,contraindications
tulu,Glipizide ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Glipizide,warnings
tulu,Glipizide ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Glipizide,warnings
tulu,Glipizide ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Glipizide,warnings
tulu,Glipizide ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Glipizide,interactions
tulu,Glipizide ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Glipizide,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Glipizide ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Glipizide,interactions
tulu,Glipizide ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Glipizide,dosage
tulu,Glipizide ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Glipizide,dosage
tulu,Glipizide ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Glipizide,dosage
tulu,Glimepiride ದೆಂದ್?,Glimepiride,medicine_info
tulu,Glimepiride ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Glimepiride,medicine_info
tulu,Glimepiride ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Glimepiride,medicine_info
tulu,Glimepiride ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Glimepiride,uses
tulu,Glimepiride ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Glimepiride,uses
tulu,Glimepiride ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Glimepiride,uses
tulu,Glimepiride ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Glimepiride,side_effects
tulu,Glimepiride ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Glimepiride,side_effects
tulu,Glimepiride ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Glimepiride,side_effects
tulu,Glimepiride ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Glimepiride,contraindications
tulu,Glimepiride ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Glimepiride,contraindications
tulu,ಯಾರೆ Glimepiride ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Glimepiride,contraindications
tulu,Glimepiride ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Glimepiride,warnings
tulu,Glimepiride ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Glimepiride,warnings
tulu,Glimepiride ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Glimepiride,warnings
tulu,Glimepiride ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Glimepiride,interactions
tulu,Glimepiride ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Glimepiride,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Glimepiride ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Glimepiride,interactions
tulu,Glimepiride ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Glimepiride,dosage
tulu,Glimepiride ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Glimepiride,dosage
tulu,Glimepiride ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Glimepiride,dosage
tulu,Sitagliptin ದೆಂದ್?,Sitagliptin,medicine_info
tulu,Sitagliptin ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Sitagliptin,medicine_info
tulu,Sitagliptin ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Sitagliptin,medicine_info
tulu,Sitagliptin ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Sitagliptin,uses
tulu,Sitagliptin ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Sitagliptin,uses
tulu,Sitagliptin ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Sitagliptin,uses
tulu,Sitagliptin ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Sitagliptin,side_effects
tulu,Sitagliptin ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Sitagliptin,side_effects
tulu,Sitagliptin ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Sitagliptin,side_effects
tulu,Sitagliptin ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Sitagliptin,contraindications
tulu,Sitagliptin ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Sitagliptin,contraindications
tulu,ಯಾರೆ Sitagliptin ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Sitagliptin,contraindications
tulu,Sitagliptin ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Sitagliptin,warnings
tulu,Sitagliptin ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Sitagliptin,warnings
tulu,Sitagliptin ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Sitagliptin,warnings
tulu,Sitagliptin ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Sitagliptin,interactions
tulu,Sitagliptin ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Sitagliptin,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Sitagliptin ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Sitagliptin,interactions
tulu,Sitagliptin ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Sitagliptin,dosage
tulu,Sitagliptin ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Sitagliptin,dosage
tulu,Sitagliptin ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Sitagliptin,dosage
tulu,Empagliflozin ದೆಂದ್?,Empagliflozin,medicine_info
tulu,Empagliflozin ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Empagliflozin,medicine_info
tulu,Empagliflozin ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Empagliflozin,medicine_info
tulu,Empagliflozin ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Empagliflozin,uses
tulu,Empagliflozin ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Empagliflozin,uses
tulu,Empagliflozin ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Empagliflozin,uses
tulu,Empagliflozin ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Empagliflozin,side_effects
tulu,Empagliflozin ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Empagliflozin,side_effects
tulu,Empagliflozin ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Empagliflozin,side_effects
tulu,Empagliflozin ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Empagliflozin,contraindications
tulu,Empagliflozin ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Empagliflozin,contraindications
tulu,ಯಾರೆ Empagliflozin ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Empagliflozin,contraindications
tulu,Empagliflozin ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Empagliflozin,warnings
tulu,Empagliflozin ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Empagliflozin,warnings
tulu,Empagliflozin ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Empagliflozin,warnings
tulu,Empagliflozin ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Empagliflozin,interactions
tulu,Empagliflozin ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Empagliflozin,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Empagliflozin ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Empagliflozin,interactions
tulu,Empagliflozin ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Empagliflozin,dosage
tulu,Empagliflozin ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Empagliflozin,dosage
tulu,Empagliflozin ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Empagliflozin,dosage
tulu,Pioglitazone ದೆಂದ್?,Pioglitazone,medicine_info
tulu,Pioglitazone ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Pioglitazone,medicine_info
tulu,Pioglitazone ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Pioglitazone,medicine_info
tulu,Pioglitazone ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Pioglitazone,uses
tulu,Pioglitazone ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Pioglitazone,uses
tulu,Pioglitazone ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Pioglitazone,uses
tulu,Pioglitazone ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Pioglitazone,side_effects
tulu,Pioglitazone ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Pioglitazone,side_effects
tulu,Pioglitazone ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Pioglitazone,side_effects
tulu,Pioglitazone ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Pioglitazone,contraindications
tulu,Pioglitazone ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Pioglitazone,contraindications
tulu,ಯಾರೆ Pioglitazone ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Pioglitazone,contraindications
tulu,Pioglitazone ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Pioglitazone,warnings
tulu,Pioglitazone ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Pioglitazone,warnings
tulu,Pioglitazone ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Pioglitazone,warnings
tulu,Pioglitazone ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Pioglitazone,interactions
tulu,Pioglitazone ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Pioglitazone,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Pioglitazone ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Pioglitazone,interactions
tulu,Pioglitazone ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Pioglitazone,dosage
tulu,Pioglitazone ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Pioglitazone,dosage
tulu,Pioglitazone ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Pioglitazone,dosage
tulu,Insulin Glargine ದೆಂದ್?,Insulin Glargine,medicine_info
tulu,Insulin Glargine ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Insulin Glargine,medicine_info
tulu,Insulin Glargine ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Insulin Glargine,medicine_info
tulu,Insulin Glargine ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Insulin Glargine,uses
tulu,Insulin Glargine ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Insulin Glargine,uses
tulu,Insulin Glargine ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Insulin Glargine,uses
tulu,Insulin Glargine ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Insulin Glargine,side_effects
tulu,Insulin Glargine ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Insulin Glargine,side_effects
tulu,Insulin Glargine ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Insulin Glargine,side_effects
tulu,Insulin Glargine ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Insulin Glargine,contraindications
tulu,Insulin Glargine ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Insulin Glargine,contraindications
tulu,ಯಾರೆ Insulin Glargine ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Insulin Glargine,contraindications
tulu,Insulin Glargine ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Insulin Glargine,warnings
tulu,Insulin Glargine ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Insulin Glargine,warnings
tulu,Insulin Glargine ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Insulin Glargine,warnings
tulu,Insulin Glargine ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Insulin Glargine,interactions
tulu,Insulin Glargine ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Insulin Glargine,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Insulin Glargine ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Insulin Glargine,interactions
tulu,Insulin Glargine ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Insulin Glargine,dosage
tulu,Insulin Glargine ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Insulin Glargine,dosage
tulu,Insulin Glargine ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Insulin Glargine,dosage
tulu,Dapagliflozin ದೆಂದ್?,Dapagliflozin,medicine_info
tulu,Dapagliflozin ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Dapagliflozin,medicine_info
tulu,Dapagliflozin ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Dapagliflozin,medicine_info
tulu,Dapagliflozin ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Dapagliflozin,uses
tulu,Dapagliflozin ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Dapagliflozin,uses
tulu,Dapagliflozin ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Dapagliflozin,uses
tulu,Dapagliflozin ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Dapagliflozin,side_effects
tulu,Dapagliflozin ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Dapagliflozin,side_effects
tulu,Dapagliflozin ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Dapagliflozin,side_effects
tulu,Dapagliflozin ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Dapagliflozin,contraindications
tulu,Dapagliflozin ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Dapagliflozin,contraindications
tulu,ಯಾರೆ Dapagliflozin ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Dapagliflozin,contraindications
tulu,Dapagliflozin ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Dapagliflozin,warnings
tulu,Dapagliflozin ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Dapagliflozin,warnings
tulu,Dapagliflozin ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Dapagliflozin,warnings
tulu,Dapagliflozin ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Dapagliflozin,interactions
tulu,Dapagliflozin ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Dapagliflozin,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Dapagliflozin ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Dapagliflozin,interactions
tulu,Dapagliflozin ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Dapagliflozin,dosage
tulu,Dapagliflozin ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Dapagliflozin,dosage
tulu,Dapagliflozin ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Dapagliflozin,dosage
tulu,Vildagliptin ದೆಂದ್?,Vildagliptin,medicine_info
tulu,Vildagliptin ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Vildagliptin,medicine_info
tulu,Vildagliptin ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Vildagliptin,medicine_info
tulu,Vildagliptin ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Vildagliptin,uses
tulu,Vildagliptin ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Vildagliptin,uses
tulu,Vildagliptin ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Vildagliptin,uses
tulu,Vildagliptin ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Vildagliptin,side_effects
tulu,Vildagliptin ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Vildagliptin,side_effects
tulu,Vildagliptin ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Vildagliptin,side_effects
tulu,Vildagliptin ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Vildagliptin,contraindications
tulu,Vildagliptin ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Vildagliptin,contraindications
tulu,ಯಾರೆ Vildagliptin ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Vildagliptin,contraindications
tulu,Vildagliptin ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Vildagliptin,warnings
tulu,Vildagliptin ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Vildagliptin,warnings
tulu,Vildagliptin ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Vildagliptin,warnings
tulu,Vildagliptin ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Vildagliptin,interactions
tulu,Vildagliptin ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Vildagliptin,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Vildagliptin ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Vildagliptin,interactions
tulu,Vildagliptin ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Vildagliptin,dosage
tulu,Vildagliptin ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Vildagliptin,dosage
tulu,Vildagliptin ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Vildagliptin,dosage
tulu,Acarbose ದೆಂದ್?,Acarbose,medicine_info
tulu,Acarbose ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Acarbose,medicine_info
tulu,Acarbose ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Acarbose,medicine_info
tulu,Acarbose ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Acarbose,uses
tulu,Acarbose ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Acarbose,uses
tulu,Acarbose ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Acarbose,uses
tulu,Acarbose ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Acarbose,side_effects
tulu,Acarbose ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Acarbose,side_effects
tulu,Acarbose ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Acarbose,side_effects
tulu,Acarbose ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Acarbose,contraindications
